date,symbol,variant,i,dir,by,conflict,time,window,mode,expiry,cls,fade,lag_bars,onset_age_s,approved,reasons,confirm_delay_s,pnl1,mfe1,mae1,tmae1,spread1,t05_1,t1_1,t2_1,good1,hit1first1,remain1,optcons1,delay_to_entry1,pnl2,mfe2,mae2,tmae2,spread2,t05_2,t1_2,t2_2,good2,hit1first2,remain2,optcons2,delay_to_entry2,dim_A_futures_strength,dim_B_futures_acceleration,dim_C_option_acceleration,dim_D_direction_agreement,dim_E_lead_lag_bars(+ = option first),dim_F_liquidity(-spread),dim_G_earlyness(-onset age s),dim_H_reversal_risk(-retrace),dim_I_time_remaining_s
2026-09-17,NIFTY,10s,14,-1,OPTION,False,14:56:15,PRE 14:55-15:00,PRE,False,FALSE_OPTION_MOVE,False,,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.20678246484698098,5.004135649296937,-1.0339123242349046,5.0,0.2484,30,35,110,True,False,0.8315217391303295,0.27220630372492854,65,0.8340283569641368,5.879899916597162,-0.2085070892410342,10.0,0.2087,15,25,30,True,True,0.8016304347825453,0.1604584527220638,70,59.1,23.6,0.14143510702393014,1.0,,-0.289,-60,-0.0,1125
2026-09-17,NIFTY,10s,16,1,OPTION,False,14:56:25,PRE 14:55-15:00,PRE,False,FALSE_OPTION_MOVE,False,,0,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.6468305304010349,0.08624407072013308,-6.338939197930149,230.0,0.2591,,,,False,False,,0.757575757575755,5,-0.9883970777825454,-0.9883970777825454,-6.660936828534594,225.0,0.2582,,,,False,False,,1.0,10,50.8,0.0,1.0896282294882584,1.0,,-0.2584,0,-0.0,1115
2026-09-17,NIFTY,10s,26,-1,OPTION,False,14:57:15,PRE 14:55-15:00,PRE,False,SYNCHRONIZED,False,1,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.728450020234716,2.751922298664513,-3.682719546742207,270.0,0.2431,120,,,False,False,0.3164556962025462,0.4948805460750861,65,-0.16280016280015355,3.337403337403345,-3.133903133903129,265.0,0.2853,45,115,,False,False,0.3797468354430555,0.3959044368600677,70,88.0,20.7,0.6555138257954418,1.0,1,-0.2439,-60,-0.0,1065
2026-09-17,NIFTY,10s,29,1,OPTION,False,14:57:30,PRE 14:55-15:00,PRE,False,FALSE_OPTION_MOVE,False,,10,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.39543057996485315,0.6590509666080844,-4.569420035149387,165.0,0.264,70,,,False,False,1.0,0.44736842105263475,15,-1.0475774770842452,0.087298123090361,-5.194238323876039,160.0,0.1747,,,,False,False,1.0,0.8354430379746828,20,45.0,0.0,0.03961857979817662,1.0,,-0.1311,-10,-0.1500000000014552,1050
2026-09-17,NIFTY,10s,44,1,OPTION,False,14:58:45,PRE 14:55-15:00,PRE,False,UNDERLYING_LEAD,False,-6,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.17613386173492104,2.1136063408190275,-4.359313077939237,90.0,0.0881,,,,False,False,1.0,0.3066666666666682,65,-0.8802816901408451,2.0686619718309935,-4.401408450704226,85.0,0.2203,,,,False,False,0.9831460674159783,0.3,70,71.2,0.0,0.9486866191299809,1.0,-6,-0.1747,-60,-0.0,975
2026-09-17,NIFTY,10s,45,-1,FUTURES,False,14:58:50,PRE 14:55-15:00,PRE,False,SYNCHRONIZED,False,0,10,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.856443719412722,3.5481239804241502,-5.301794453507341,255.0,0.1224,25,25,80,True,True,0.569999999999709,0.2043478260869585,15,0.7796471070988945,4.185473943373006,-4.718916700861715,250.0,0.2465,5,15,20,True,True,0.8799999999999273,0.060869565217392785,20,95.0,93.2,2.14807167835598,0.0,0,-0.2041,-10,-0.0,970
2026-09-17,NIFTY,10s,60,-1,OPTION,False,15:00:05,15:00-15:03,MODE_A,False,SYNCHRONIZED,False,0,50,False,"['NOT_EARLY', 'OPTION_NOT_RESPONDING', 'EXTENDED']",,-0.07984031936127291,1.3572854291417187,-7.30538922155689,180.0,0.1998,10,10,,True,True,0.3575129533678971,0.5380116959064332,55,-0.1993620414673046,1.2360446570972863,-7.41626794258374,175.0,0.2395,5,5,,True,True,0.3575129533678971,0.5672514619883046,60,73.8,34.7,0.15812322334085882,1.0,0,-0.2,-50,-0.0,895
2026-09-17,NIFTY,10s,65,1,OPTION,False,15:00:30,15:00-15:03,MODE_A,False,FALSE_OPTION_MOVE,False,,0,True,[],10,-0.13286093888397313,2.701505757307349,-1.1957484499557205,255.0,0.2661,5,25,,True,True,0.7854984894257966,0.5457627118644075,15,-0.43782837127845886,1.532399299474606,-2.320490367775837,250.0,0.1753,120,,,False,False,0.5196374622355845,0.7288135593220338,20,59.1,0.0,0.31291802125835555,1.0,,-0.1353,0,-0.0,870
2026-09-17,NIFTY,10s,83,-1,OPTION,False,15:02:00,15:00-15:03,MODE_A,False,FALSE_OPTION_MOVE,False,,30,True,[],0,-1.6359918200409,0.04089979550102017,-7.525562372188141,300.0,0.2457,,,,False,False,0.0,0.893129770992364,35,-1.9168026101141882,-0.6117455138662317,-8.401305057096247,300.0,0.245,,,,False,False,0.0,1.0,40,62.8,4.3,0.5156738070310471,1.0,,-0.2469,-30,-0.0,780
2026-09-17,NIFTY,10s,91,1,BOTH,False,15:02:40,15:00-15:03,MODE_A,False,OPTION_LEAD,False,4,35,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.2607561929595803,1.8687527162103483,-3.0421555845284662,135.0,0.2611,25,,,False,False,0.7630853994490949,0.494845360824744,40,-0.2607561929595803,1.8687527162103483,-3.0421555845284662,130.0,0.2175,20,,,False,False,0.7438016528925023,0.5,45,95.2,25.4,-0.2908486528179478,1.0,4,-0.2178,-35,-0.0,740
2026-09-17,NIFTY,10s,103,-1,OPTION,False,15:03:40,15:03-15:06,MODE_A,False,FALSE_OPTION_MOVE,False,,10,True,[],0,-1.35021097046413,2.320675105485232,-5.232067510548526,205.0,0.2535,60,70,75,False,False,1.0,0.4126213592233005,15,-1.682085786375105,1.9764507989907438,-5.550883095037854,200.0,0.2105,60,70,,False,False,1.0,0.49514563106796283,20,21.1,0.0,-1.090586203261453,1.0,,-0.2528,-10,-0.0,680
2026-09-17,NIFTY,10s,107,1,OPTION,False,15:04:00,15:03-15:06,MODE_A,False,SYNCHRONIZED,False,0,60,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,0.21607605877268796,1.296456352636128,-3.586862575626625,55.0,0.2596,,,,False,False,0.5833333333334055,0.3739130434782619,65,0.6073752711496772,1.691973969631239,-3.210412147505425,50.0,0.3041,10,,,False,False,0.6269841269841339,0.208695652173916,70,44.4,39.6,0.2151123983489896,1.0,0,-0.1294,-60,-0.0,660
2026-09-17,NIFTY,10s,115,-1,BOTH,False,15:04:40,15:03-15:06,MODE_A,False,SYNCHRONIZED,False,1,10,True,[],0,1.5069066555043926,1.5069066555043926,-5.9857681038091295,145.0,0.2515,15,15,,True,True,0.06766917293242543,0.5631578947368415,15,1.0837849103793222,1.0837849103793222,-6.377657357232184,140.0,0.2504,10,10,,True,True,0.03759398496239779,0.6684210526315784,20,97.6,89.0,-0.755337104778805,1.0,1,-0.2938,-10,-0.0,620
2026-09-17,NIFTY,10s,119,1,BOTH,True,15:05:00,15:03-15:06,MODE_A,False,OPTION_RESPONSE_LAG,False,,10,False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,0.4021447721179523,4.736371760500444,0.4021447721179523,5.0,0.2685,10,10,15,True,True,1.0,0.008849557522123404,15,4.177777777777781,4.177777777777781,0.800000000000005,35.0,0.1334,5,10,75,True,True,1.0,0.12831858407079566,20,90.1,89.0,-0.7098816212161596,0.0,,-0.2686,-10,-0.0,600
2026-09-17,NIFTY,10s,127,-1,OPTION,False,15:05:40,15:03-15:06,MODE_A,False,FALSE_OPTION_MOVE,False,,10,True,[],0,-1.0130856901646288,-0.2532714225411542,-5.192064162093716,85.0,0.169,,,,False,False,0.8358208955227122,1.0,15,-1.4887282007656317,0.5104210974053667,-4.466184602296895,80.0,0.2129,,,,False,False,0.8358208955227122,0.49230769230769056,20,40.9,0.0,-0.3064561274158376,1.0,,-0.2109,-10,-0.0,560
2026-09-17,NIFTY,10s,139,1,FUTURES,False,15:06:40,15:06-15:09,MODE_A,False,SYNCHRONIZED,False,0,10,False,"['NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-1.517121803207629,1.9072388383181644,-1.517121803207629,80.0,0.1735,15,20,,True,True,0.6137566137566381,0.4166666666666664,15,-1.517121803207629,1.9072388383181644,-1.517121803207629,75.0,0.2604,10,15,,True,True,0.6084656084653274,0.40476190476190516,20,92.7,77.0,-0.7854635824491657,1.0,0,-0.2172,-10,-0.0,500
2026-09-17,NIFTY,10s,154,-1,BOTH,False,15:07:55,15:06-15:09,MODE_A,False,OPTION_LEAD,False,5,10,True,[],0,1.1678200692041598,3.8927335640138407,-1.7301038062283738,40.0,0.1732,5,5,,True,True,0.3617021276596733,0.3935483870967738,15,-0.5121638924455898,2.5181391378574376,-3.0303030303030396,35.0,0.1709,120,,,False,False,0.6755319148933576,0.5935483870967735,20,97.4,92.6,-0.9831014876114891,1.0,5,-0.215,-10,-0.0,425
2026-09-17,NIFTY,10s,163,1,OPTION,False,15:08:40,15:06-15:09,MODE_A,False,SYNCHRONIZED,False,-2,45,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.6493506493506493,4.112554112554113,-0.9090909090909066,50.0,0.1733,25,25,,True,True,0.6713286713287745,0.24812030075188035,50,-0.735294117647054,4.022491349480974,-0.9948096885813076,45.0,0.1732,20,20,,True,True,0.6866666666668607,0.26315789473684187,55,49.3,0.0,-0.2860273650922818,1.0,-2,-0.2585,-45,-0.9500000000043656,380
2026-09-17,NIFTY,10s,172,-1,OPTION,False,15:09:25,15:09-15:12,MODE_A,False,FALSE_OPTION_MOVE,False,,55,False,['NOT_EARLY'],,-0.04262574595055171,2.387041773231029,-5.370843989769818,300.0,0.2134,35,,,False,False,0.5828220858894665,0.5310077519379838,60,-0.6811409110259661,2.2562792677735133,-6.939123031077059,300.0,0.1704,30,,,False,False,0.31288343558267695,0.5581395348837198,65,22.6,40.2,0.6942655595668588,1.0,,-0.3011,-55,-0.5,335
2026-09-17,NIFTY,10s,182,1,OPTION,False,15:10:15,15:09-15:12,MODE_A,False,SYNCHRONIZED,False,-1,40,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.12875536480687183,6.351931330472108,-1.7596566523605126,105.0,0.2148,10,,,False,False,0.7148288973381579,0.19414893617021295,45,0.08576329331047045,6.260720411663819,-1.84391080617495,100.0,0.2146,5,,,False,False,0.5703422053231308,0.20478723404255275,50,62.8,25.4,-0.07078816070827154,1.0,-1,-0.2142,-40,-0.0,285
2026-09-17,NIFTY,10s,202,-1,FUTURES,False,15:11:55,15:09-15:12,MODE_A,False,SYNCHRONIZED,False,0,35,False,"['NOT_EARLY', 'OPTION_NOT_RESPONDING']",,-2.036575228595181,-0.16625103906899655,-12.302576891105566,290.0,0.2497,,,,False,False,0.2962962962962963,0.979797979797981,40,-2.036575228595181,-1.122194513715706,-12.302576891105566,285.0,0.1664,,,,False,False,0.14814814814814814,1.0,45,91.3,78.7,0.08162801128523833,1.0,0,-0.2092,-35,-0.0,185
2026-09-17,NIFTY,10s,206,1,BOTH,False,15:12:15,15:12-15:15,MODE_A,False,SYNCHRONIZED,False,-1,10,True,[],0,0.6454388984509466,6.626506024096387,0.3012048192771036,40.0,0.2585,5,20,60,True,True,1.0,0.15733333333333271,15,-0.17072129748186327,5.7618437900128034,-0.5121638924455898,35.0,0.2136,20,55,60,True,True,0.7859154929575826,0.26133333333333364,20,90.9,69.5,0.40968782574838614,1.0,-1,-0.172,-10,-0.0,165
2026-09-17,NIFTY,10s,219,1,OPTION,False,15:13:20,15:12-15:15,MODE_A,False,SYNCHRONIZED,False,0,60,False,"['NOT_EARLY', 'OPTION_NOT_RESPONDING']",,-1.078390709249272,2.7789299046039058,-1.41020323517213,100.0,0.2492,65,70,70,False,False,0.43733333333337215,0.5506329113924058,65,1.2922050854522693,3.293038766152566,-0.9170487703209742,95.0,0.1669,50,60,65,True,True,0.4613333333334109,0.4810126582278474,70,27.3,49.9,1.4012738853503233,1.0,0,-0.2513,-60,-0.0,100
2026-09-17,NIFTY,10s,231,1,OPTION,False,15:14:20,15:12-15:15,MODE_A,False,UNDERLYING_LEAD,False,-11,60,False,"['NOT_EARLY', 'OPTION_NOT_RESPONDING']",,0.5794701986754991,2.566225165562921,-1.6142384105960288,40.0,0.0414,10,10,15,True,True,0.6160714285715185,0.35204081632653195,65,-0.823045267489712,1.9753086419753134,-2.181069958847741,35.0,0.2472,5,5,,True,True,0.6830357142857998,0.46938775510203967,70,68.3,0.0,0.12192607311862069,1.0,-11,-0.2067,-60,-2.25,40
2026-09-17,NIFTY,10s,237,-1,OPTION,False,15:14:50,15:12-15:15,MODE_A,False,FALSE_OPTION_MOVE,False,,10,True,[],0,-4.3262730959891815,1.7575484452456085,-4.912122577737723,115.0,0.1804,5,10,,True,True,0.02970297029660175,0.5116279069767419,15,-1.4298480786416519,0.8936550491510277,-5.719392314566582,110.0,0.1789,5,,,False,False,0.6534653465346035,0.7325581395348822,20,39.2,0.0,-2.292041319198535,1.0,,-0.2726,-10,-0.1500000000014552,10
2026-09-17,NIFTY,10s,257,1,OPTION,False,15:16:30,MODE B 15:15-15:30,MODE_B,False,SYNCHRONIZED,False,1,55,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.12234910277323938,0.4078303425774878,-3.8743882544861337,285.0,0.245,,,,False,False,0.43269230769224715,0.7686567164179126,60,-1.474201474201472,0.819000819000819,-3.480753480753481,280.0,0.246,,,,False,False,0.4423076923074905,0.6194029850746288,65,74.5,52.5,-0.11104820424938533,1.0,1,-0.2046,-55,-0.0,-90
2026-09-17,NIFTY,10s,268,-1,OPTION,False,15:17:25,MODE B 15:15-15:30,MODE_B,False,SYNCHRONIZED,False,0,35,False,"['WINDOW', 'NOT_EARLY', 'OPTION_NOT_RESPONDING']",,-0.7233273056057841,1.446654611211581,-2.622061482820969,250.0,0.2263,50,55,,True,False,0.567164179104591,0.7265917602996249,40,-0.317748524739,1.8610985020426665,-2.2242396731729484,245.0,0.1363,30,45,,True,True,0.5970149253731776,0.6666666666666674,45,43.2,12.4,0.12860004376441803,1.0,0,-0.2275,-35,-0.0,-145
2026-09-17,NIFTY,10s,284,1,OPTION,False,15:18:45,MODE B 15:15-15:30,MODE_B,False,UNDERLYING_LEAD,False,-4,40,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,0.08237232289950108,1.4003294892915887,-4.5304777594728165,285.0,0.2887,15,40,,True,True,0.26506024096428843,0.4838709677419355,45,0.2061855670103093,1.525773195876284,-4.4123711340206135,280.0,0.0412,10,35,,True,True,0.1927710843379831,0.4838709677419355,50,5.3,43.5,0.18330374790699566,1.0,-4,-0.0824,-40,-0.5999999999985448,-225
2026-09-17,NIFTY,10s,302,1,OPTION,False,15:20:15,MODE B 15:15-15:30,MODE_B,False,UNDERLYING_LEAD,False,-4,25,False,"['WINDOW', 'OPTION_NOT_RESPONDING']",,-2.216748768472909,-0.2463054187192095,-4.844006568144493,195.0,0.2466,,,,False,False,0.4,1.0,30,-2.216748768472909,-0.3284072249589421,-4.844006568144493,190.0,0.2466,,,,False,False,0.41999999999970894,1.0,35,53.6,14.8,0.8708986709522073,1.0,-4,-0.2051,-25,-0.0,-315
2026-09-17,NIFTY,10s,306,-1,OPTION,False,15:20:35,MODE B 15:15-15:30,MODE_B,False,UNDERLYING_LEAD,False,-9,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.9981851179673398,2.8584392014518976,-2.268602540834846,60.0,0.1817,110,,,False,False,0.6026490066219964,0.36744186046511523,65,-0.4107713372889118,3.468735737106342,-1.6887266088543993,55.0,0.1827,75,100,,False,False,0.6556291390725254,0.24651162790697728,70,54.5,52.5,1.9651844237675047,1.0,-9,-0.227,-60,-1.6500000000014552,-335
2026-09-17,NIFTY,10s,318,1,BOTH,False,15:21:35,MODE B 15:15-15:30,MODE_B,False,SYNCHRONIZED,False,-1,10,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-1.9126819126819103,0.4158004158004158,-3.617463617463613,115.0,0.1665,,,,False,False,0.5810810810811542,0.7586206896551756,15,-1.5853149770546446,0.7509386733416819,-3.29578639966624,110.0,0.2088,,,,False,False,0.6283783783787604,0.6120689655172402,20,90.1,69.4,0.5255363212653885,1.0,-1,-0.1253,-10,-0.0,-395
2026-09-17,NIFTY,10s,323,-1,OPTION,False,15:22:00,MODE B 15:15-15:30,MODE_B,False,UNDERLYING_LEAD,False,-4,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,2.462380300957582,3.3743730050159493,-1.7327861377109035,180.0,0.2283,15,20,85,True,True,0.7244094488188345,0.29955947136563943,65,2.5114155251141552,3.515981735159812,-1.5981735159817352,175.0,0.2743,10,15,80,True,True,0.5905511811024975,0.26872246696035107,70,37.4,0.0,0.315194538927551,1.0,-4,-0.2715,-60,-3.0499999999992724,-420
2026-09-17,NIFTY,10s,341,-1,OPTION,False,15:23:30,MODE B 15:15-15:30,MODE_B,False,FALSE_OPTION_MOVE,False,,35,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-1.1438627364716334,-0.5719313682358167,-5.191377034755834,90.0,0.2643,,,,False,False,0.0,1.0,40,-0.08869179600886413,0.22172949002217296,-4.434589800443459,85.0,0.2664,,,,False,False,0.06666666666577738,0.8173913043478241,45,39.2,32.5,0.5802862804663297,1.0,,-0.266,-35,-0.0,-510
2026-09-17,NIFTY,10s,344,1,OPTION,False,15:23:45,MODE B 15:15-15:30,MODE_B,False,FALSE_OPTION_MOVE,False,,10,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,1.5737983836665321,2.722245852828586,-0.6805614632071435,300.0,0.2129,10,20,55,True,True,0.8502202643174178,0.28272251308900453,15,2.602389078498291,3.0290102389078473,-0.9385665529010311,300.0,0.2563,5,10,35,True,True,0.9162995594716113,0.20418848167539183,20,71.2,12.1,-0.07107197608521332,1.0,,-0.2543,-10,-0.0,-525
2026-09-17,NIFTY,10s,381,-1,FUTURES,False,15:26:50,MODE B 15:15-15:30,MODE_B,False,OPTION_LEAD,False,4,55,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.5869074492099374,2.0767494356659117,-1.625282167042887,20.0,0.226,105,120,,False,False,0.7961783439492867,0.42857142857142855,60,0.13586956521738358,2.400362318840572,-1.3134057971014519,15.0,0.2721,100,110,,False,False,0.25477707006408684,0.34285714285714286,65,95.5,87.1,-0.5886521685439077,0.0,4,-0.1358,-55,-0.0,-710
2026-09-17,NIFTY,10s,387,1,FUTURES,False,15:27:20,MODE B 15:15-15:30,MODE_B,False,OPTION_RESPONSE_LAG,False,,20,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.04205214465938719,0.25231286795626334,-2.7333894028595456,135.0,0.2105,,,,False,False,0.0,0.5961538461538518,25,-0.46063651591290733,-0.2512562814070447,-3.1407035175879394,130.0,0.1676,,,,False,False,0.0,1.0,30,99.3,31.1,-1.0046107737742105,0.0,,-0.1679,-20,-0.0,-740
2026-09-17,NIFTY,10s,403,-1,FUTURES,False,15:28:40,MODE B 15:15-15:30,MODE_B,False,SYNCHRONIZED,False,0,5,False,"['WINDOW', 'OPTION_NOT_RESPONDING']",,1.5758667266996849,1.80099054479964,0.18009905447996655,15.0,0.2254,5,10,,True,True,0.1395348837210614,0.41333333333333255,10,0.8042895442359174,1.027703306523674,-0.580875781948173,10.0,0.1341,5,50,,True,True,0.06976744186109472,0.6533333333333341,15,90.6,97.1,0.3141205035764765,1.0,0,-0.2689,-5,-0.0,-820
2026-09-17,NIFTY,5s,16,1,OPTION,False,14:56:25,PRE 14:55-15:00,PRE,False,FALSE_OPTION_MOVE,False,,0,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.6468305304010349,0.08624407072013308,-6.338939197930149,230.0,0.2591,,,,False,False,,0.757575757575755,5,-0.9883970777825454,-0.9883970777825454,-6.660936828534594,225.0,0.2582,,,,False,False,,1.0,10,50.8,0.0,1.0896282294882584,1.0,,-0.2584,0,-0.0,1115
2026-09-17,NIFTY,5s,26,-1,OPTION,False,14:57:15,PRE 14:55-15:00,PRE,False,SYNCHRONIZED,False,1,60,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.728450020234716,2.751922298664513,-3.682719546742207,270.0,0.2431,120,,,False,False,0.3164556962025462,0.4948805460750861,65,-0.16280016280015355,3.337403337403345,-3.133903133903129,265.0,0.2853,45,115,,False,False,0.3797468354430555,0.3959044368600677,70,88.0,20.7,0.6555138257954418,1.0,1,-0.2439,-60,-0.0,1065
2026-09-17,NIFTY,5s,39,1,OPTION,False,14:58:20,PRE 14:55-15:00,PRE,False,UNDERLYING_LEAD,False,-6,45,False,"['WINDOW', 'NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,0.3982300884955777,2.610619469026551,-3.893805309734518,115.0,0.2658,20,20,,True,True,0.45714285714285713,0.13333333333333333,50,0.04409171075837492,2.248677248677246,-4.232804232804242,110.0,0.2649,15,,,False,False,0.5133689839572213,0.24000000000000152,55,80.9,21.7,1.5796420456236624,1.0,-6,-0.0878,-45,-0.0,1000
2026-09-17,NIFTY,5s,45,-1,FUTURES,False,14:58:50,PRE 14:55-15:00,PRE,False,SYNCHRONIZED,False,0,10,False,"['WINDOW', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING']",,-0.856443719412722,3.5481239804241502,-5.301794453507341,255.0,0.1224,25,25,80,True,True,0.569999999999709,0.2043478260869585,15,0.7796471070988945,4.185473943373006,-4.718916700861715,250.0,0.2465,5,15,20,True,True,0.8799999999999273,0.060869565217392785,20,95.0,93.2,2.14807167835598,0.0,0,-0.2041,-10,-0.0,970
2026-09-17,NIFTY,5s,63,-1,OPTION,False,15:00:20,15:00-15:03,MODE_A,False,SYNCHRONIZED,False,2,60,False,"['NOT_EARLY', 'NO_DIRECTIONAL_AGREEMENT', 'OPTION_NOT_RESPONDING', 'EXTENDED']",,-0.8320126782884287,-0.8320126782884287,-8.003169572107772,165.0,0.2777,,,,False,False,0.25786163522001065,1.0,65,-1.0761259465922746,-0.5579912315663633,-7.453168593064972,160.0,0.2394,,,,False,False,-0.0,1.0,70,73.1,70.8,1.3771458082835284,1.0,2,-0.236,-60,-0.0,880
2026-09-17,NIFTY,5s,67,1,FUTURES,False,15:00:40,15:00-15:03,MODE_A,False,OPTION_LEAD,False,3,10,True,[],0,1.6386182462356018,2.701505757307349,-1.1957484499557205,255.0,0.2661,5,25,,True,True,0.7854984894257966,0.5457627118644075,15,-0.43782837127845886,1.532399299474606,-2.320490367775837,250.0,0.1753,120,,,False,False,0.5196374622355845,0.7288135593220338,20,95.7,94.6,0.5630069630244167,1.0,3,-0.2685,-10,-0.0,860
2026-09-17,NIFTY,5s,83,-1,OPTION,False,15:02:00,15:00-15:03,MODE_A,False,FALSE_OPTION_MOVE,False,,30,True,[],0,-1.6359918200409,0.04089979550102017,-7.525562372188141,300.0,0.2457,,,,False,False,0.0,0.893129770992364,35,-1.9168026101141882,-0.6117455138662317,-8.401305057096247,300.0,0.245,,,,False,False,0.0,1.0,40,62.8,4.3,0.5156738070310471,1.0,,-0.2469,-30,-0.0,780
2026-09-17,NIFTY,5s,88,1,OPTION,False,15:02:25,15:00-15:03,MODE_A,False,FALSE_OPTION_MOVE,False,,20,False,['OPTION_NOT_RESPONDING'],,0.7933010136623989,3.305420890260027,-1.6747465843984184,150.0,0.2648,5,10,40,True,True,0.9517684887459784,0.16494845360824703,25,0.0,2.492348054219509,-2.448622649759508,145.0,0.2627,20,35,,True,True,0.7830188679245024,0.35051546391752675,30,21.1,8.4,1.3489901885052995,1.0,,-0.0878,-20,-0.0,755
2026-09-17,NIFTY,5s,102,-1,OPTION,False,15:03:35,15:03-15:06,MODE_A,False,FALSE_OPTION_MOVE,False,,5,True,[],5,-1.35021097046413,2.320675105485232,-5.232067510548526,205.0,0.2535,60,70,75,False,False,1.0,0.4126213592233005,15,-1.682085786375105,1.9764507989907438,-5.550883095037854,200.0,0.2105,60,70,,False,False,1.0,0.49514563106796283,20,29.2,48.9,1.536453283785893,1.0,,-0.2532,-5,-0.0,685
2026-09-17,NIFTY,5s,114,-1,OPTION,False,15:04:35,15:03-15:06,MODE_A,False,FALSE_OPTION_MOVE,False,,5,True,[],5,1.5069066555043926,1.5069066555043926,-5.9857681038091295,145.0,0.2515,15,15,,True,True,0.06766917293242543,0.5631578947368415,15,1.0837849103793222,1.0837849103793222,-6.377657357232184,140.0,0.2504,10,10,,True,True,0.03759398496239779,0.6684210526315784,20,74.5,92.6,1.0253051042323849,1.0,,-0.2954,-5,-0.0,625
2026-09-17,NIFTY,5s,122,1,BOTH,False,15:05:15,15:03-15:06,MODE_A,False,SYNCHRONIZED,False,1,5,True,[],0,-0.5235602094240789,2.2687609075043706,-1.0471204188481578,25.0,0.2184,95,100,110,False,False,0.5193798449612381,0.4911504424778753,10,-0.08733624454147976,2.3580786026200897,-0.9606986899563269,20.0,0.1748,70,95,105,False,False,0.5503875968993319,0.4778761061946915,15,96.4,96.4,0.5300625472910429,1.0,1,-0.2639,-5,-0.0,585
2026-09-17,NIFTY,5s,153,-1,BOTH,False,15:07:50,15:06-15:09,MODE_A,False,OPTION_LEAD,False,5,5,True,[],0,0.47250859106528964,3.1786941580755914,-2.4054982817869512,45.0,0.215,95,,,False,False,0.3617021276596733,0.49354838709677457,10,1.1678200692041598,3.8927335640138407,-1.7301038062283738,40.0,0.1732,5,5,,True,True,0.3617021276596733,0.3935483870967738,15,87.1,97.5,1.5245073273155323,1.0,5,-0.1723,-5,-0.0,430
2026-09-17,NIFTY,5s,158,1,OPTION,False,15:08:15,15:06-15:09,MODE_A,False,SYNCHRONIZED,False,-2,20,True,[],0,0.6578947368421052,4.605263157894736,0.26315789473683965,5.0,0.2635,10,15,50,True,True,0.34375000000035527,0.017699115044246764,25,0.9602793539938965,4.975993016150156,-0.0872981230903486,70.0,0.2185,10,15,45,True,True,0.34265734265754905,0.10150375939849572,30,44.4,34.7,0.9450549450549475,1.0,-2,-0.1306,-20,-0.0,405
