symbol,date,cohort,option_type,strike,entry_minute,exit_minute,entry_mid,entry_ask,path
NIFTY,2026-07-20,11D_SHAPED_1500_1519,CE,24250.0,15:00,15:19,66.375,66.45,"[{""minute"": ""15:00"", ""mid"": 66.375, ""bid"": 66.3, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:01"", ""mid"": 68.675, ""bid"": 68.55, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:02"", ""mid"": 67.85, ""bid"": 67.75, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:03"", ""mid"": 69.5, ""bid"": 69.4, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:04"", ""mid"": 67.175, ""bid"": 67.1, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:05"", ""mid"": 64.65, ""bid"": 64.55, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:06"", ""mid"": 65.1, ""bid"": 65.0, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:07"", ""mid"": 68.675, ""bid"": 68.6, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:08"", ""mid"": 69.6, ""bid"": 69.5, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:09"", ""mid"": 70.94999999999999, ""bid"": 70.85, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:10"", ""mid"": 70.5, ""bid"": 70.45, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:11"", ""mid"": 71.6, ""bid"": 71.5, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:12"", ""mid"": 70.475, ""bid"": 70.4, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:13"", ""mid"": 71.0, ""bid"": 70.9, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:14"", ""mid"": 70.525, ""bid"": 70.5, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:15"", ""mid"": 74.8, ""bid"": 74.75, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 73.5, ""bid"": 73.4, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 71.8, ""bid"": 71.75, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 73.05000000000001, ""bid"": 72.95, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 72.5, ""bid"": 72.45, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 2, ""data_unreliable"": false}]"
NIFTY,2026-07-20,11D_SHAPED_1500_1519,PE,24250.0,15:00,15:19,80.25,80.35,"[{""minute"": ""15:00"", ""mid"": 80.25, ""bid"": 80.15, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:01"", ""mid"": 77.225, ""bid"": 77.15, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 8, ""data_unreliable"": false}, {""minute"": ""15:02"", ""mid"": 76.80000000000001, ""bid"": 76.7, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:03"", ""mid"": 75.5, ""bid"": 75.4, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:04"", ""mid"": 78.1, ""bid"": 78.0, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:05"", ""mid"": 80.225, ""bid"": 80.1, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:06"", ""mid"": 78.69999999999999, ""bid"": 78.6, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:07"", ""mid"": 74.94999999999999, ""bid"": 74.85, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 8, ""data_unreliable"": false}, {""minute"": ""15:08"", ""mid"": 74.325, ""bid"": 74.25, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:09"", ""mid"": 73.425, ""bid"": 73.35, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:10"", ""mid"": 74.725, ""bid"": 74.65, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:11"", ""mid"": 73.57499999999999, ""bid"": 73.55, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:12"", ""mid"": 74.69999999999999, ""bid"": 74.6, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:13"", ""mid"": 73.9, ""bid"": 73.8, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:14"", ""mid"": 75.075, ""bid"": 75.0, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:15"", ""mid"": 73.125, ""bid"": 73.05, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 74.075, ""bid"": 74.0, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 75.225, ""bid"": 75.15, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 73.6, ""bid"": 73.5, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 74.35, ""bid"": 74.25, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}]"
NIFTY,2026-07-20,CLOSING_1515_1529,CE,24250.0,15:15,15:29,74.8,74.85,"[{""minute"": ""15:15"", ""mid"": 74.8, ""bid"": 74.75, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 73.5, ""bid"": 73.4, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 71.8, ""bid"": 71.75, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 73.05000000000001, ""bid"": 72.95, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 72.5, ""bid"": 72.45, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:20"", ""mid"": 72.9, ""bid"": 72.8, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:21"", ""mid"": 71.875, ""bid"": 71.75, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:22"", ""mid"": 71.5, ""bid"": 71.4, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:23"", ""mid"": 72.6, ""bid"": 72.55, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:24"", ""mid"": 74.125, ""bid"": 74.0, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:25"", ""mid"": 74.875, ""bid"": 74.75, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:26"", ""mid"": 74.6, ""bid"": 74.5, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:27"", ""mid"": 74.6, ""bid"": 74.5, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:28"", ""mid"": 74.975, ""bid"": 74.95, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:29"", ""mid"": 75.42500000000001, ""bid"": 75.4, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}]"
NIFTY,2026-07-20,CLOSING_1515_1529,PE,24250.0,15:15,15:29,73.125,73.2,"[{""minute"": ""15:15"", ""mid"": 73.125, ""bid"": 73.05, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 74.075, ""bid"": 74.0, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 75.225, ""bid"": 75.15, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 73.6, ""bid"": 73.5, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 74.35, ""bid"": 74.25, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:20"", ""mid"": 73.975, ""bid"": 73.85, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:21"", ""mid"": 73.85, ""bid"": 73.75, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:22"", ""mid"": 72.775, ""bid"": 72.7, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:23"", ""mid"": 71.0, ""bid"": 70.9, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:24"", ""mid"": 69.35, ""bid"": 69.25, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:25"", ""mid"": 70.44999999999999, ""bid"": 70.35, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:26"", ""mid"": 70.375, ""bid"": 70.3, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:27"", ""mid"": 70.15, ""bid"": 70.05, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:28"", ""mid"": 69.4, ""bid"": 69.3, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:29"", ""mid"": 66.875, ""bid"": 66.75, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 9, ""data_unreliable"": false}]"
SENSEX,2026-07-20,11D_SHAPED_1500_1519,CE,77700.0,15:00,15:19,446.25,447.05,"[{""minute"": ""15:00"", ""mid"": 446.25, ""bid"": 445.45, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:01"", ""mid"": 440.4, ""bid"": 440.1, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:02"", ""mid"": 437.975, ""bid"": 437.35, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:03"", ""mid"": 448.8, ""bid"": 448.35, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:04"", ""mid"": 436.575, ""bid"": 436.15, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:05"", ""mid"": 423.1, ""bid"": 422.5, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 7, ""data_unreliable"": false}, {""minute"": ""15:06"", ""mid"": 428.775, ""bid"": 428.3, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:07"", ""mid"": 441.15, ""bid"": 440.65, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:08"", ""mid"": 441.375, ""bid"": 441.0, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:09"", ""mid"": 444.325, ""bid"": 443.75, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:10"", ""mid"": 443.1, ""bid"": 442.55, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:11"", ""mid"": 449.775, ""bid"": 449.2, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:12"", ""mid"": 445.2, ""bid"": 444.65, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:13"", ""mid"": 453.35, ""bid"": 452.8, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:14"", ""mid"": 452.79999999999995, ""bid"": 452.2, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:15"", ""mid"": 461.875, ""bid"": 461.55, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 461.875, ""bid"": 461.3, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 455.575, ""bid"": 455.0, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 457.475, ""bid"": 456.95, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 455.775, ""bid"": 455.05, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}]"
SENSEX,2026-07-20,11D_SHAPED_1500_1519,PE,77700.0,15:00,15:19,396.70000000000005,397.35,"[{""minute"": ""15:00"", ""mid"": 396.70000000000005, ""bid"": 396.05, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:01"", ""mid"": 397.85, ""bid"": 397.3, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:02"", ""mid"": 399.8, ""bid"": 399.25, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:03"", ""mid"": 390.1, ""bid"": 389.55, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:04"", ""mid"": 400.475, ""bid"": 400.0, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:05"", ""mid"": 409.1, ""bid"": 408.65, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:06"", ""mid"": 408.35, ""bid"": 408.05, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:07"", ""mid"": 395.875, ""bid"": 395.4, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:08"", ""mid"": 392.725, ""bid"": 392.15, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:09"", ""mid"": 391.07500000000005, ""bid"": 390.6, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:10"", ""mid"": 397.65, ""bid"": 397.25, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:11"", ""mid"": 391.07500000000005, ""bid"": 390.6, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:12"", ""mid"": 393.6, ""bid"": 393.15, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:13"", ""mid"": 385.025, ""bid"": 384.75, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:14"", ""mid"": 384.5, ""bid"": 383.95, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:15"", ""mid"": 379.65, ""bid"": 379.35, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 6, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 377.32500000000005, ""bid"": 377.1, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 383.75, ""bid"": 383.25, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 379.4, ""bid"": 379.05, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 381.625, ""bid"": 381.3, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}]"
SENSEX,2026-07-20,CLOSING_1515_1529,CE,77800.0,15:15,15:29,409.275,409.75,"[{""minute"": ""15:15"", ""mid"": 409.275, ""bid"": 408.8, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:16"", ""mid"": 408.625, ""bid"": 408.05, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:17"", ""mid"": 403.025, ""bid"": 402.5, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:18"", ""mid"": 404.92499999999995, ""bid"": 404.4, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:19"", ""mid"": 403.25, ""bid"": 402.75, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:20"", ""mid"": 404.225, ""bid"": 404.05, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:21"", ""mid"": 398.8, ""bid"": 398.3, ""risk"": ""HIGH"", ""action"": ""PREPARE_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 4, ""data_unreliable"": false}, {""minute"": ""15:22"", ""mid"": 392.075, ""bid"": 391.75, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}, {""minute"": ""15:23"", ""mid"": 399.85, ""bid"": 399.35, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 1, ""data_unreliable"": false}, {""minute"": ""15:24"", ""mid"": 406.325, ""bid"": 405.75, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:25"", ""mid"": 407.875, ""bid"": 407.4, ""risk"": ""LOW"", ""action"": ""HOLD"", ""support"": ""STRONG"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:26"", ""mid"": 402.075, ""bid"": 401.4, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 3, ""data_unreliable"": false}, {""minute"": ""15:27"", ""mid"": 408.125, ""bid"": 407.8, ""risk"": ""NORMAL"", ""action"": ""HOLD"", ""support"": ""NORMAL"", ""n_neg"": 0, ""data_unreliable"": false}, {""minute"": ""15:28"", ""mid"": 406.875, ""bid"": 406.4, ""risk"": ""ELEVATED"", ""action"": ""CAUTION"", ""support"": ""WEAK"", ""n_neg"": 2, ""data_unreliable"": false}, {""minute"": ""15:29"", ""mid"": 403.45, ""bid"": 402.9, ""risk"": ""EXTREME"", ""action"": ""BREAK_EXIT"", ""support"": ""CONTRADICTED"", ""n_neg"": 5, ""data_unreliable"": false}]"
