max_adverse_pct,t_max_adverse,max_favourable_pct,t_max_favourable,end_ret_pct,adverse1_before_fav1,symbol,date,cohort,option_type,minute,action
-9.550307343901643,6,3.2804917502426534,3,-4.568100938207698,False,SENSEX,2026-08-28,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-17.386320213985485,16,14.787925105082156,2,-14.520443255636229,False,NIFTY,2026-08-31,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
0.0,6,15.858895705521459,3,10.521472392638032,False,NIFTY,2026-08-31,11D_SHAPED_1500_1519,PE,15:02,BREAK_EXIT
-22.4084419615146,13,33.98510242085659,5,-17.008069522036017,True,NIFTY,2026-08-31,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-32.61913557443664,3,2.2534170668636833,11,-7.351311414850381,True,NIFTY,2026-08-31,CLOSING_1515_1529,PE,15:17,BREAK_EXIT
-9.582798459563534,16,4.865211810012826,2,-8.305519897304237,False,SENSEX,2026-08-31,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
0.0,6,9.27404312467357,14,7.244646720883385,False,SENSEX,2026-08-31,11D_SHAPED_1500_1519,PE,15:02,BREAK_EXIT
-11.170360110803335,13,11.24653739612189,5,-8.497229916897497,True,SENSEX,2026-08-31,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-10.626644853830292,2,2.9091685041610527,10,-0.8393200085354713,False,SENSEX,2026-08-31,CLOSING_1515_1529,PE,15:18,BREAK_EXIT
-19.160104986876647,4,18.722659667541542,14,9.623797025371816,True,NIFTY,2026-09-01,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-6.413994169096215,1,23.323615160349863,12,4.300291545189516,True,NIFTY,2026-09-01,11D_SHAPED_1500_1519,PE,15:05,BREAK_EXIT
-2.938295788442702,1,193.04603330068568,9,115.9647404505387,True,NIFTY,2026-09-01,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-99.42159383033419,14,8.740359897172233,2,-99.42159383033419,False,NIFTY,2026-09-01,CLOSING_1515_1529,PE,15:15,PREPARE_EXIT
-6.2750690792405805,10,0.0,6,-3.3158035475532643,True,SENSEX,2026-09-01,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-0.44330775788576915,16,5.268542199488513,8,1.0400682011935336,False,SENSEX,2026-09-01,11D_SHAPED_1500_1519,PE,15:02,PREPARE_EXIT
-4.628949301983843,6,0.8174136664217402,13,0.8174136664217402,True,SENSEX,2026-09-01,CLOSING_1515_1529,CE,15:16,BREAK_EXIT
-8.899991531882478,14,0.5334914048606754,1,-8.899991531882478,True,SENSEX,2026-09-01,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-6.295093795093787,4,4.058441558441572,10,0.3066378066377995,True,NIFTY,2026-09-02,11D_SHAPED_1500_1519,CE,15:01,PREPARE_EXIT
-9.8782678108162,4,0.0,1,-5.966872879664731,True,NIFTY,2026-09-02,11D_SHAPED_1500_1519,PE,15:08,BREAK_EXIT
-8.407367280606714,11,0.0,4,-5.135427952329374,True,NIFTY,2026-09-02,CLOSING_1515_1529,CE,15:16,PREPARE_EXIT
-1.5099766313140361,7,3.2356642099586663,11,-0.808916052489661,False,NIFTY,2026-09-02,CLOSING_1515_1529,PE,15:16,PREPARE_EXIT
-5.221031892624062,3,19.702007141977585,11,9.703238517423962,True,SENSEX,2026-09-02,11D_SHAPED_1500_1519,CE,15:01,BREAK_EXIT
-15.786781256394523,9,6.322897483118495,2,-10.660937180274189,False,SENSEX,2026-09-02,11D_SHAPED_1500_1519,PE,15:03,BREAK_EXIT
-15.321049692908995,13,2.635399218313772,5,-0.20100502512562235,True,SENSEX,2026-09-02,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-9.469956591272567,11,5.940141649531627,9,-9.469956591272567,True,SENSEX,2026-09-02,CLOSING_1515_1529,PE,15:18,BREAK_EXIT
-4.265967588179231,8,3.741658722592933,17,3.026692087702565,False,NIFTY,2026-09-03,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-6.787741203178199,18,5.266742338251973,4,-6.787741203178199,False,NIFTY,2026-09-03,11D_SHAPED_1500_1519,PE,15:01,BREAK_EXIT
-14.610466493014428,9,0.0,3,-14.610466493014428,True,NIFTY,2026-09-03,CLOSING_1515_1529,CE,15:20,BREAK_EXIT
-1.1078998073217772,4,20.905587668593427,14,20.905587668593427,True,NIFTY,2026-09-03,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-31.100897351718103,4,37.75443204202234,13,23.4624644342307,True,SENSEX,2026-09-03,11D_SHAPED_1500_1519,CE,15:01,PREPARE_EXIT
-24.015577672003463,14,29.294677628732146,5,-9.454781479878848,False,SENSEX,2026-09-03,11D_SHAPED_1500_1519,PE,15:00,BREAK_EXIT
-99.91141034727143,13,0.0,3,-99.91141034727143,True,SENSEX,2026-09-03,CLOSING_1515_1529,CE,15:16,BREAK_EXIT
-1.7720895889736576,1,348.01870539010577,12,339.9458528181147,True,SENSEX,2026-09-03,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-1.0947997014182587,4,4.05573525752676,12,1.443145060960438,False,NIFTY,2026-09-04,11D_SHAPED_1500_1519,CE,15:01,BREAK_EXIT
-4.095453079651734,15,3.2570138664946624,3,-2.418574653337635,False,NIFTY,2026-09-04,11D_SHAPED_1500_1519,PE,15:02,PREPARE_EXIT
-19.759114583333325,5,1.2695312500000222,2,-17.740885416666664,True,NIFTY,2026-09-04,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-2.1739130434782705,1,14.617691154422797,4,8.795602198900522,True,NIFTY,2026-09-04,CLOSING_1515_1529,PE,15:16,PREPARE_EXIT
-1.4782555357909843,10,0.8342022940563076,6,-0.46617187020795425,True,SENSEX,2026-09-04,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-0.6289692232535282,13,2.6563263312164187,7,0.1893014167073881,False,SENSEX,2026-09-04,11D_SHAPED_1500_1519,PE,15:03,PREPARE_EXIT
-0.7573689956331786,9,4.858078602620086,7,-0.7573689956331786,False,SENSEX,2026-09-04,CLOSING_1515_1529,CE,15:20,BREAK_EXIT
0.0,11,8.885884594112948,4,4.0250722054937516,False,SENSEX,2026-09-04,CLOSING_1515_1529,PE,15:16,BREAK_EXIT
-6.599513720041683,19,7.224730809308788,14,-6.599513720041683,False,NIFTY,2026-09-07,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-2.777777777777768,2,11.241319444444464,18,11.241319444444464,True,NIFTY,2026-09-07,11D_SHAPED_1500_1519,PE,15:01,BREAK_EXIT
-19.79487179487178,13,0.0,3,-18.153846153846153,True,NIFTY,2026-09-07,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-0.8499787505312328,7,10.029749256268584,10,6.927326816829571,False,NIFTY,2026-09-07,CLOSING_1515_1529,PE,15:18,PREPARE_EXIT
-6.054157187935727,14,4.102150143098249,9,-6.054157187935727,False,SENSEX,2026-09-07,11D_SHAPED_1500_1519,CE,15:05,PREPARE_EXIT
-3.2429816069699857,13,4.854100401051031,18,4.854100401051031,False,SENSEX,2026-09-07,11D_SHAPED_1500_1519,PE,15:01,BREAK_EXIT
-11.025326502633682,13,0.0,1,-9.293599826827348,True,SENSEX,2026-09-07,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-3.0719538176070205,8,4.212768881863793,1,-1.7455844959109235,False,SENSEX,2026-09-07,CLOSING_1515_1529,PE,15:18,PREPARE_EXIT
-61.931187569367374,15,26.248612652608227,10,-34.79467258601553,False,NIFTY,2026-09-08,11D_SHAPED_1500_1519,CE,15:01,PREPARE_EXIT
-46.52317880794702,15,52.06953642384104,14,-15.81125827814569,False,NIFTY,2026-09-08,11D_SHAPED_1500_1519,PE,15:02,BREAK_EXIT
-99.53746530989824,14,34.41258094357078,2,-99.53746530989824,True,NIFTY,2026-09-08,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-21.207430340557266,10,465.9442724458205,4,-6.811145510835903,False,NIFTY,2026-09-08,CLOSING_1515_1529,PE,15:17,BREAK_EXIT
-10.924051830133374,13,2.5063841861344915,8,-9.108105551877443,True,SENSEX,2026-09-08,11D_SHAPED_1500_1519,CE,15:03,PREPARE_EXIT
-4.187378886174075,4,8.711770157553289,8,6.681270536692208,True,SENSEX,2026-09-08,11D_SHAPED_1500_1519,PE,15:07,BREAK_EXIT
-5.9791505126217,6,1.275092616524498,11,-3.092961144137152,True,SENSEX,2026-09-08,CLOSING_1515_1529,CE,15:15,PREPARE_EXIT
-1.8201284796573902,9,5.956784115242342,3,2.6182596846408224,False,SENSEX,2026-09-08,CLOSING_1515_1529,PE,15:17,BREAK_EXIT
-12.679022746419532,3,0.0,1,-8.930075821398475,True,NIFTY,2026-09-09,11D_SHAPED_1500_1519,CE,15:02,BREAK_EXIT
-6.077246933919078,3,0.0,10,-2.7457440966501934,True,NIFTY,2026-09-09,11D_SHAPED_1500_1519,PE,15:07,BREAK_EXIT
-10.484421196270176,13,0.0,2,-10.484421196270176,True,NIFTY,2026-09-09,CLOSING_1515_1529,CE,15:16,PREPARE_EXIT
0.0,1,9.369024856596564,14,9.369024856596564,False,NIFTY,2026-09-09,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-24.17227108122091,3,0.0,1,-17.75737196068289,True,SENSEX,2026-09-09,11D_SHAPED_1500_1519,CE,15:02,BREAK_EXIT
0.0,1,36.59062885326756,5,27.342786683107256,False,SENSEX,2026-09-09,11D_SHAPED_1500_1519,PE,15:00,BREAK_EXIT
-25.040849673202615,14,4.616013071895431,3,-25.040849673202615,False,SENSEX,2026-09-09,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
0.0,1,32.34021510693535,11,32.34021510693535,False,SENSEX,2026-09-09,CLOSING_1515_1529,PE,15:18,PREPARE_EXIT
-6.733230926779321,15,0.0,16,-6.400409626216074,True,NIFTY,2026-09-10,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-3.9715087416360983,12,2.4606086768832247,2,0.9281243254910532,False,NIFTY,2026-09-10,11D_SHAPED_1500_1519,PE,15:04,PREPARE_EXIT
0.0,4,12.027491408934686,14,12.027491408934686,False,NIFTY,2026-09-10,CLOSING_1515_1529,CE,15:15,PREPARE_EXIT
-11.872532430908066,13,5.104342921601801,2,-11.872532430908066,False,NIFTY,2026-09-10,CLOSING_1515_1529,PE,15:16,BREAK_EXIT
-37.77576307041402,12,0.0,17,-26.941674221819277,True,SENSEX,2026-09-10,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-5.664133188563147,13,38.36409699601884,11,18.403908794788283,False,SENSEX,2026-09-10,11D_SHAPED_1500_1519,PE,15:04,BREAK_EXIT
0.0,3,235.6077435734687,13,158.47350047603936,False,SENSEX,2026-09-10,CLOSING_1515_1529,CE,15:15,PREPARE_EXIT
-99.27903871829106,12,33.244325767690256,1,-99.27903871829106,False,SENSEX,2026-09-10,CLOSING_1515_1529,PE,15:17,BREAK_EXIT
-14.477008590197071,5,11.41990904497221,15,2.1475492673067142,True,NIFTY,2026-09-11,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-20.57708508845829,8,0.0,1,-15.50126368997471,True,NIFTY,2026-09-11,11D_SHAPED_1500_1519,PE,15:07,BREAK_EXIT
-14.678675754625115,12,2.069133398247347,3,-14.678675754625115,True,NIFTY,2026-09-11,CLOSING_1515_1529,CE,15:17,BREAK_EXIT
0.0,5,14.240254574383426,10,12.808273667462199,False,NIFTY,2026-09-11,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-8.693873376291295,5,2.8996624731512544,16,0.7671064743786538,True,SENSEX,2026-09-11,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-11.040819400512126,8,0.0,1,-8.781442988401878,True,SENSEX,2026-09-11,11D_SHAPED_1500_1519,PE,15:08,PREPARE_EXIT
-11.39994433620931,12,0.7625939326468156,4,-11.39994433620931,True,SENSEX,2026-09-11,CLOSING_1515_1529,CE,15:17,PREPARE_EXIT
-2.3625601926163697,5,4.97090690208668,14,4.97090690208668,True,SENSEX,2026-09-11,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-6.273291925465852,18,29.378881987577653,13,-2.9813664596273326,True,NIFTY,2026-09-15,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-19.03473161930537,14,0.9923319801533603,4,-4.691023906179515,True,NIFTY,2026-09-15,11D_SHAPED_1500_1519,PE,15:02,PREPARE_EXIT
-99.81143934632307,14,14.330609679446859,1,-99.81143934632307,False,NIFTY,2026-09-15,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
0.0,1,100.83565459610027,5,81.16991643454041,False,NIFTY,2026-09-15,CLOSING_1515_1529,PE,15:16,PREPARE_EXIT
-6.148203406689035,17,5.601143851796597,7,-3.7734676115876997,True,SENSEX,2026-09-15,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-3.1835963847295146,17,2.353972750573319,1,-3.1835963847295146,False,SENSEX,2026-09-15,11D_SHAPED_1500_1519,PE,15:02,BREAK_EXIT
-6.5968718466195675,11,0.0,1,-4.64177598385469,True,SENSEX,2026-09-15,CLOSING_1515_1529,CE,15:15,BREAK_EXIT
-5.1955990220048935,10,0.6316218418907837,5,0.02716653083401077,True,SENSEX,2026-09-15,CLOSING_1515_1529,PE,15:17,PREPARE_EXIT
-0.5160846378806094,6,6.193015654567358,2,3.1825219335971155,False,NIFTY,2026-09-16,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-1.595230422172067,13,4.914598775378676,4,1.4663229133097255,False,NIFTY,2026-09-16,11D_SHAPED_1500_1519,PE,15:02,BREAK_EXIT
-3.4908969433773307,11,1.1357942208117588,4,-3.4908969433773307,False,NIFTY,2026-09-16,CLOSING_1515_1529,CE,15:18,BREAK_EXIT
0.0,7,3.8971671851973033,5,2.063206156869146,False,NIFTY,2026-09-16,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-1.841848932967316,6,5.516691755955017,2,2.9487293013371163,False,SENSEX,2026-09-16,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-1.520467836257311,14,6.875522138680035,11,2.6817042606516184,False,SENSEX,2026-09-16,11D_SHAPED_1500_1519,PE,15:02,PREPARE_EXIT
-4.969501255830632,14,11.679224973089353,7,-4.969501255830632,False,SENSEX,2026-09-16,CLOSING_1515_1529,CE,15:15,PREPARE_EXIT
-7.125890736342044,6,4.26705123854767,3,3.9192399049881255,False,SENSEX,2026-09-16,CLOSING_1515_1529,PE,15:16,BREAK_EXIT
0.0,2,10.476190476190483,19,10.476190476190483,False,NIFTY,2026-09-17,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-10.206637445209765,15,0.6470465456063446,1,-7.514088916718853,True,NIFTY,2026-09-17,11D_SHAPED_1500_1519,PE,15:01,BREAK_EXIT
-2.7156883225402106,11,1.7756423647378394,1,-2.7156883225402106,False,NIFTY,2026-09-17,CLOSING_1515_1529,CE,15:18,BREAK_EXIT
-3.390972378172008,1,0.8533572872220896,14,0.8533572872220896,True,NIFTY,2026-09-17,CLOSING_1515_1529,PE,15:15,PREPARE_EXIT
-3.091721058055652,12,23.90930951563035,15,15.269666781174852,False,SENSEX,2026-09-17,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
-12.711571675302247,14,7.409326424870466,11,-4.697754749568228,False,SENSEX,2026-09-17,11D_SHAPED_1500_1519,PE,15:01,BREAK_EXIT
-99.93342210386152,13,15.49045716822015,2,-99.93342210386152,False,SENSEX,2026-09-17,CLOSING_1515_1529,CE,15:16,PREPARE_EXIT
-74.29587482219061,10,15.348506401137985,1,5.391180654338545,False,SENSEX,2026-09-17,CLOSING_1515_1529,PE,15:15,BREAK_EXIT
-12.766472868217038,18,0.0,4,-10.804263565891448,True,NIFTY,2026-09-18,11D_SHAPED_1500_1519,CE,15:00,BREAK_EXIT
0.0,1,11.956521739130444,12,8.85549872122764,False,NIFTY,2026-09-18,11D_SHAPED_1500_1519,PE,15:06,PREPARE_EXIT
-8.24714929726863,7,0.4773269689737347,11,-0.8485812781755642,True,NIFTY,2026-09-18,CLOSING_1515_1529,CE,15:17,PREPARE_EXIT
-2.5883069427527383,13,7.429963459196087,5,1.1266747868453164,False,NIFTY,2026-09-18,CLOSING_1515_1529,PE,15:15,PREPARE_EXIT
-10.209440068388586,18,0.6594614398241605,6,-8.530255846614143,True,SENSEX,2026-09-18,11D_SHAPED_1500_1519,CE,15:00,PREPARE_EXIT
-1.1545239107978555,3,6.3377286261165455,6,4.375037977760199,False,SENSEX,2026-09-18,11D_SHAPED_1500_1519,PE,15:03,BREAK_EXIT
-1.9993199591975541,6,3.529411764705892,10,3.243794627677654,False,SENSEX,2026-09-18,CLOSING_1515_1529,CE,15:18,BREAK_EXIT
-4.307368174635695,12,2.35266576929829,2,-0.9480891906127442,False,SENSEX,2026-09-18,CLOSING_1515_1529,PE,15:16,BREAK_EXIT
